索引id	宠物id	name	等级	升级增加属性id(spirit_attr的id)	进阶消耗id	阶数	被动技能槽位(共6个槽位)	进阶增加属性id(spirit_attr的id)
32014064	32014001	橙色火凤凰	64	66064				
32014065	32014001	橙色火凤凰	65	66065				
32014066	32014001	橙色火凤凰	66	66066				
32014067	32014001	橙色火凤凰	67	66067				
32014068	32014001	橙色火凤凰	68	66068				
32014069	32014001	橙色火凤凰	69	66069				
32014070	32014001	橙色火凤凰	70	66070	9007	7		606007
32014071	32014001	橙色火凤凰	71	66071				
32014072	32014001	橙色火凤凰	72	66072				
32014073	32014001	橙色火凤凰	73	66073				
32014074	32014001	橙色火凤凰	74	66074				
32014075	32014001	橙色火凤凰	75	66075				
32014076	32014001	橙色火凤凰	76	66076				
32014077	32014001	橙色火凤凰	77	66077				
32014078	32014001	橙色火凤凰	78	66078				
32014079	32014001	橙色火凤凰	79	66079				
32014080	32014001	橙色火凤凰	80	66080	9008	8	5	606008
32014081	32014001	橙色火凤凰	81	66081				
32014082	32014001	橙色火凤凰	82	66082				
32014083	32014001	橙色火凤凰	83	66083				
32014084	32014001	橙色火凤凰	84	66084				
32014085	32014001	橙色火凤凰	85	66085				
32014086	32014001	橙色火凤凰	86	66086				
32014087	32014001	橙色火凤凰	87	66087				
32014088	32014001	橙色火凤凰	88	66088				
32014089	32014001	橙色火凤凰	89	66089				
32014090	32014001	橙色火凤凰	90	66090	9009	9		606009
32014091	32014001	橙色火凤凰	91	66091				
32014092	32014001	橙色火凤凰	92	66092				
32014093	32014001	橙色火凤凰	93	66093				
32014094	32014001	橙色火凤凰	94	66094				
32014095	32014001	橙色火凤凰	95	66095				
32014096	32014001	橙色火凤凰	96	66096				
32014097	32014001	橙色火凤凰	97	66097				
32014098	32014001	橙色火凤凰	98	66098				
32014099	32014001	橙色火凤凰	99	66099				
32014100	32014001	橙色火凤凰	100	66100	9010	10	6	606010
33012001	33012001	蓝色飞蛇	1	67001			1	
33012002	33012001	蓝色飞蛇	2	67002				
33012003	33012001	蓝色飞蛇	3	67003				
33012004	33012001	蓝色飞蛇	4	67004				
33012005	33012001	蓝色飞蛇	5	67005				
33012006	33012001	蓝色飞蛇	6	67006				
33012007	33012001	蓝色飞蛇	7	67007				
33012008	33012001	蓝色飞蛇	8	67008				
33012009	33012001	蓝色飞蛇	9	67009				
33012010	33012001	蓝色飞蛇	10	67010	9001	1		607001
33012011	33012001	蓝色飞蛇	11	67011				
33012012	33012001	蓝色飞蛇	12	67012				
33012013	33012001	蓝色飞蛇	13	67013				
33012014	33012001	蓝色飞蛇	14	67014				
33012015	33012001	蓝色飞蛇	15	67015				
33012016	33012001	蓝色飞蛇	16	67016				
33012017	33012001	蓝色飞蛇	17	67017				
33012018	33012001	蓝色飞蛇	18	67018				
33012019	33012001	蓝色飞蛇	19	67019				
33012020	33012001	蓝色飞蛇	20	67020	9002	2	2	607002
33012021	33012001	蓝色飞蛇	21	67021				
33012022	33012001	蓝色飞蛇	22	67022				
33012023	33012001	蓝色飞蛇	23	67023				
33012024	33012001	蓝色飞蛇	24	67024				
33012025	33012001	蓝色飞蛇	25	67025				
33012026	33012001	蓝色飞蛇	26	67026				
33012027	33012001	蓝色飞蛇	27	67027				
33012028	33012001	蓝色飞蛇	28	67028				
33012029	33012001	蓝色飞蛇	29	67029				
33012030	33012001	蓝色飞蛇	30	67030	9003	3		607003
33012031	33012001	蓝色飞蛇	31	67031				
33012032	33012001	蓝色飞蛇	32	67032				
33012033	33012001	蓝色飞蛇	33	67033				
33012034	33012001	蓝色飞蛇	34	67034				
33012035	33012001	蓝色飞蛇	35	67035				
33012036	33012001	蓝色飞蛇	36	67036				
33012037	33012001	蓝色飞蛇	37	67037				
33012038	33012001	蓝色飞蛇	38	67038				
33012039	33012001	蓝色飞蛇	39	67039				
33012040	33012001	蓝色飞蛇	40	67040	9004	4	3	607004
33012041	33012001	蓝色飞蛇	41	67041				
33012042	33012001	蓝色飞蛇	42	67042				
33012043	33012001	蓝色飞蛇	43	67043				
33012044	33012001	蓝色飞蛇	44	67044				
33012045	33012001	蓝色飞蛇	45	67045				
33012046	33012001	蓝色飞蛇	46	67046				
33012047	33012001	蓝色飞蛇	47	67047				
33012048	33012001	蓝色飞蛇	48	67048				
33012049	33012001	蓝色飞蛇	49	67049				
33012050	33012001	蓝色飞蛇	50	67050	9005	5		607005
33012051	33012001	蓝色飞蛇	51	67051				
33012052	33012001	蓝色飞蛇	52	67052				
33012053	33012001	蓝色飞蛇	53	67053				
33012054	33012001	蓝色飞蛇	54	67054				
33012055	33012001	蓝色飞蛇	55	67055				
33012056	33012001	蓝色飞蛇	56	67056				
33012057	33012001	蓝色飞蛇	57	67057				
33012058	33012001	蓝色飞蛇	58	67058				
33012059	33012001	蓝色飞蛇	59	67059				
33012060	33012001	蓝色飞蛇	60	67060	9006	6	4	607006
33012061	33012001	蓝色飞蛇	61	67061				
33012062	33012001	蓝色飞蛇	62	67062				
33012063	33012001	蓝色飞蛇	63	67063				
33012064	33012001	蓝色飞蛇	64	67064				
33012065	33012001	蓝色飞蛇	65	67065				
33012066	33012001	蓝色飞蛇	66	67066				
33012067	33012001	蓝色飞蛇	67	67067				
33012068	33012001	蓝色飞蛇	68	67068				
33012069	33012001	蓝色飞蛇	69	67069				
33012070	33012001	蓝色飞蛇	70	67070	9007	7		607007
33012071	33012001	蓝色飞蛇	71	67071				
33012072	33012001	蓝色飞蛇	72	67072				
33012073	33012001	蓝色飞蛇	73	67073				
33012074	33012001	蓝色飞蛇	74	67074				
33012075	33012001	蓝色飞蛇	75	67075				
33012076	33012001	蓝色飞蛇	76	67076				
33012077	33012001	蓝色飞蛇	77	67077				
33012078	33012001	蓝色飞蛇	78	67078				
33012079	33012001	蓝色飞蛇	79	67079				
33012080	33012001	蓝色飞蛇	80	67080	9008	8	5	607008
33012081	33012001	蓝色飞蛇	81	67081				
33012082	33012001	蓝色飞蛇	82	67082				
33012083	33012001	蓝色飞蛇	83	67083				
33012084	33012001	蓝色飞蛇	84	67084				
33012085	33012001	蓝色飞蛇	85	67085				
33012086	33012001	蓝色飞蛇	86	67086				
33012087	33012001	蓝色飞蛇	87	67087				
33012088	33012001	蓝色飞蛇	88	67088				
33012089	33012001	蓝色飞蛇	89	67089				
33012090	33012001	蓝色飞蛇	90	67090	9009	9		607009
33012091	33012001	蓝色飞蛇	91	67091				
33012092	33012001	蓝色飞蛇	92	67092				
33012093	33012001	蓝色飞蛇	93	67093				
33012094	33012001	蓝色飞蛇	94	67094				
33012095	33012001	蓝色飞蛇	95	67095				
33012096	33012001	蓝色飞蛇	96	67096				
33012097	33012001	蓝色飞蛇	97	67097				
33012098	33012001	蓝色飞蛇	98	67098				
33012099	33012001	蓝色飞蛇	99	67099				
33012100	33012001	蓝色飞蛇	100	67100	9010	10	6	607010
33013001	33013001	紫色飞蛇	1	68001			1	
33013002	33013001	紫色飞蛇	2	68002				
33013003	33013001	紫色飞蛇	3	68003				
33013004	33013001	紫色飞蛇	4	68004				
33013005	33013001	紫色飞蛇	5	68005				
33013006	33013001	紫色飞蛇	6	68006				
33013007	33013001	紫色飞蛇	7	68007				
33013008	33013001	紫色飞蛇	8	68008				
33013009	33013001	紫色飞蛇	9	68009				
33013010	33013001	紫色飞蛇	10	68010	9001	1		608001
33013011	33013001	紫色飞蛇	11	68011				
33013012	33013001	紫色飞蛇	12	68012				
33013013	33013001	紫色飞蛇	13	68013				
33013014	33013001	紫色飞蛇	14	68014				
33013015	33013001	紫色飞蛇	15	68015				
33013016	33013001	紫色飞蛇	16	68016				
33013017	33013001	紫色飞蛇	17	68017				
33013018	33013001	紫色飞蛇	18	68018				
33013019	33013001	紫色飞蛇	19	68019				
33013020	33013001	紫色飞蛇	20	68020	9002	2	2	608002
33013021	33013001	紫色飞蛇	21	68021				
33013022	33013001	紫色飞蛇	22	68022				
33013023	33013001	紫色飞蛇	23	68023				
33013024	33013001	紫色飞蛇	24	68024				
33013025	33013001	紫色飞蛇	25	68025				
33013026	33013001	紫色飞蛇	26	68026				
33013027	33013001	紫色飞蛇	27	68027				
33013028	33013001	紫色飞蛇	28	68028				
33013029	33013001	紫色飞蛇	29	68029				
33013030	33013001	紫色飞蛇	30	68030	9003	3		608003
33013031	33013001	紫色飞蛇	31	68031				
33013032	33013001	紫色飞蛇	32	68032				
33013033	33013001	紫色飞蛇	33	68033				
33013034	33013001	紫色飞蛇	34	68034				
33013035	33013001	紫色飞蛇	35	68035				
33013036	33013001	紫色飞蛇	36	68036				
33013037	33013001	紫色飞蛇	37	68037				
33013038	33013001	紫色飞蛇	38	68038				
33013039	33013001	紫色飞蛇	39	68039				
33013040	33013001	紫色飞蛇	40	68040	9004	4	3	608004
33013041	33013001	紫色飞蛇	41	68041				
33013042	33013001	紫色飞蛇	42	68042				
33013043	33013001	紫色飞蛇	43	68043				
33013044	33013001	紫色飞蛇	44	68044				
33013045	33013001	紫色飞蛇	45	68045				
33013046	33013001	紫色飞蛇	46	68046				
33013047	33013001	紫色飞蛇	47	68047				
33013048	33013001	紫色飞蛇	48	68048				
33013049	33013001	紫色飞蛇	49	68049				
33013050	33013001	紫色飞蛇	50	68050	9005	5		608005
33013051	33013001	紫色飞蛇	51	68051				
33013052	33013001	紫色飞蛇	52	68052				
33013053	33013001	紫色飞蛇	53	68053				
33013054	33013001	紫色飞蛇	54	68054				
33013055	33013001	紫色飞蛇	55	68055				
33013056	33013001	紫色飞蛇	56	68056				
33013057	33013001	紫色飞蛇	57	68057				
33013058	33013001	紫色飞蛇	58	68058				
33013059	33013001	紫色飞蛇	59	68059				
33013060	33013001	紫色飞蛇	60	68060	9006	6	4	608006
33013061	33013001	紫色飞蛇	61	68061				
33013062	33013001	紫色飞蛇	62	68062				
33013063	33013001	紫色飞蛇	63	68063				
33013064	33013001	紫色飞蛇	64	68064				
33013065	33013001	紫色飞蛇	65	68065				
33013066	33013001	紫色飞蛇	66	68066				
33013067	33013001	紫色飞蛇	67	68067				
33013068	33013001	紫色飞蛇	68	68068				
33013069	33013001	紫色飞蛇	69	68069				
33013070	33013001	紫色飞蛇	70	68070	9007	7		608007
33013071	33013001	紫色飞蛇	71	68071				
33013072	33013001	紫色飞蛇	72	68072				
33013073	33013001	紫色飞蛇	73	68073				
33013074	33013001	紫色飞蛇	74	68074				
33013075	33013001	紫色飞蛇	75	68075				
33013076	33013001	紫色飞蛇	76	68076				
33013077	33013001	紫色飞蛇	77	68077				
33013078	33013001	紫色飞蛇	78	68078				
33013079	33013001	紫色飞蛇	79	68079				
33013080	33013001	紫色飞蛇	80	68080	9008	8	5	608008
33013081	33013001	紫色飞蛇	81	68081				
33013082	33013001	紫色飞蛇	82	68082				
33013083	33013001	紫色飞蛇	83	68083				
33013084	33013001	紫色飞蛇	84	68084				
33013085	33013001	紫色飞蛇	85	68085				
33013086	33013001	紫色飞蛇	86	68086				
33013087	33013001	紫色飞蛇	87	68087				
33013088	33013001	紫色飞蛇	88	68088				
33013089	33013001	紫色飞蛇	89	68089				
33013090	33013001	紫色飞蛇	90	68090	9009	9		608009
33013091	33013001	紫色飞蛇	91	68091				
33013092	33013001	紫色飞蛇	92	68092				
33013093	33013001	紫色飞蛇	93	68093				
33013094	33013001	紫色飞蛇	94	68094				
33013095	33013001	紫色飞蛇	95	68095				
33013096	33013001	紫色飞蛇	96	68096				
33013097	33013001	紫色飞蛇	97	68097				
33013098	33013001	紫色飞蛇	98	68098				
33013099	33013001	紫色飞蛇	99	68099				
33013100	33013001	紫色飞蛇	100	68100	9010	10	6	608010
33014001	33014001	橙色飞蛇	1	69001			1	
33014002	33014001	橙色飞蛇	2	69002				
33014003	33014001	橙色飞蛇	3	69003				
33014004	33014001	橙色飞蛇	4	69004				
33014005	33014001	橙色飞蛇	5	69005				
33014006	33014001	橙色飞蛇	6	69006				
33014007	33014001	橙色飞蛇	7	69007				
33014008	33014001	橙色飞蛇	8	69008				
33014009	33014001	橙色飞蛇	9	69009				
33014010	33014001	橙色飞蛇	10	69010	9001	1		609001
33014011	33014001	橙色飞蛇	11	69011				
33014012	33014001	橙色飞蛇	12	69012				
33014013	33014001	橙色飞蛇	13	69013				
33014014	33014001	橙色飞蛇	14	69014				
33014015	33014001	橙色飞蛇	15	69015				
33014016	33014001	橙色飞蛇	16	69016				
33014017	33014001	橙色飞蛇	17	69017				
33014018	33014001	橙色飞蛇	18	69018				
33014019	33014001	橙色飞蛇	19	69019				
33014020	33014001	橙色飞蛇	20	69020	9002	2	2	609002
33014021	33014001	橙色飞蛇	21	69021				
33014022	33014001	橙色飞蛇	22	69022				
33014023	33014001	橙色飞蛇	23	69023				
33014024	33014001	橙色飞蛇	24	69024				
33014025	33014001	橙色飞蛇	25	69025				
33014026	33014001	橙色飞蛇	26	69026				
33014027	33014001	橙色飞蛇	27	69027				
33014028	33014001	橙色飞蛇	28	69028				
33014029	33014001	橙色飞蛇	29	69029				
33014030	33014001	橙色飞蛇	30	69030	9003	3		609003
33014031	33014001	橙色飞蛇	31	69031				
33014032	33014001	橙色飞蛇	32	69032				
33014033	33014001	橙色飞蛇	33	69033				
33014034	33014001	橙色飞蛇	34	69034				
33014035	33014001	橙色飞蛇	35	69035				
33014036	33014001	橙色飞蛇	36	69036				
33014037	33014001	橙色飞蛇	37	69037				
33014038	33014001	橙色飞蛇	38	69038				
33014039	33014001	橙色飞蛇	39	69039				
33014040	33014001	橙色飞蛇	40	69040	9004	4	3	609004
33014041	33014001	橙色飞蛇	41	69041				
33014042	33014001	橙色飞蛇	42	69042				
33014043	33014001	橙色飞蛇	43	69043				
33014044	33014001	橙色飞蛇	44	69044				
33014045	33014001	橙色飞蛇	45	69045				
33014046	33014001	橙色飞蛇	46	69046				
33014047	33014001	橙色飞蛇	47	69047				
33014048	33014001	橙色飞蛇	48	69048				
33014049	33014001	橙色飞蛇	49	69049				
33014050	33014001	橙色飞蛇	50	69050	9005	5		609005
33014051	33014001	橙色飞蛇	51	69051				
33014052	33014001	橙色飞蛇	52	69052				
33014053	33014001	橙色飞蛇	53	69053				
33014054	33014001	橙色飞蛇	54	69054				
33014055	33014001	橙色飞蛇	55	69055				
33014056	33014001	橙色飞蛇	56	69056				
33014057	33014001	橙色飞蛇	57	69057				
33014058	33014001	橙色飞蛇	58	69058				
33014059	33014001	橙色飞蛇	59	69059				
33014060	33014001	橙色飞蛇	60	69060	9006	6	4	609006
33014061	33014001	橙色飞蛇	61	69061				
33014062	33014001	橙色飞蛇	62	69062				
33014063	33014001	橙色飞蛇	63	69063				
33014064	33014001	橙色飞蛇	64	69064				
33014065	33014001	橙色飞蛇	65	69065				
33014066	33014001	橙色飞蛇	66	69066				
33014067	33014001	橙色飞蛇	67	69067				
33014068	33014001	橙色飞蛇	68	69068				
33014069	33014001	橙色飞蛇	69	69069				
33014070	33014001	橙色飞蛇	70	69070	9007	7		609007
33014071	33014001	橙色飞蛇	71	69071				
33014072	33014001	橙色飞蛇	72	69072				
33014073	33014001	橙色飞蛇	73	69073				
33014074	33014001	橙色飞蛇	74	69074				
33014075	33014001	橙色飞蛇	75	69075				
33014076	33014001	橙色飞蛇	76	69076				
33014077	33014001	橙色飞蛇	77	69077				
33014078	33014001	橙色飞蛇	78	69078				
33014079	33014001	橙色飞蛇	79	69079				
33014080	33014001	橙色飞蛇	80	69080	9008	8	5	609008
33014081	33014001	橙色飞蛇	81	69081				
33014082	33014001	橙色飞蛇	82	69082				
33014083	33014001	橙色飞蛇	83	69083				
33014084	33014001	橙色飞蛇	84	69084				
33014085	33014001	橙色飞蛇	85	69085				
33014086	33014001	橙色飞蛇	86	69086				
33014087	33014001	橙色飞蛇	87	69087				
33014088	33014001	橙色飞蛇	88	69088				
33014089	33014001	橙色飞蛇	89	69089				
33014090	33014001	橙色飞蛇	90	69090	9009	9		609009
33014091	33014001	橙色飞蛇	91	69091				
33014092	33014001	橙色飞蛇	92	69092				
33014093	33014001	橙色飞蛇	93	69093				
33014094	33014001	橙色飞蛇	94	69094				
33014095	33014001	橙色飞蛇	95	69095				
33014096	33014001	橙色飞蛇	96	69096				
33014097	33014001	橙色飞蛇	97	69097				
33014098	33014001	橙色飞蛇	98	69098				
33014099	33014001	橙色飞蛇	99	69099				
33014100	33014001	橙色飞蛇	100	69100	9010	10	6	609010
34012001	34012001	蓝色河马	1	70001			1	
34012002	34012001	蓝色河马	2	70002				
34012003	34012001	蓝色河马	3	70003				
34012004	34012001	蓝色河马	4	70004				
34012005	34012001	蓝色河马	5	70005				
34012006	34012001	蓝色河马	6	70006				
34012007	34012001	蓝色河马	7	70007				
34012008	34012001	蓝色河马	8	70008				
34012009	34012001	蓝色河马	9	70009				
34012010	34012001	蓝色河马	10	70010	9001	1		610001
34012011	34012001	蓝色河马	11	70011				
34012012	34012001	蓝色河马	12	70012				
34012013	34012001	蓝色河马	13	70013				
34012014	34012001	蓝色河马	14	70014				
34012015	34012001	蓝色河马	15	70015				
34012016	34012001	蓝色河马	16	70016				
34012017	34012001	蓝色河马	17	70017				
34012018	34012001	蓝色河马	18	70018				
34012019	34012001	蓝色河马	19	70019				
34012020	34012001	蓝色河马	20	70020	9002	2	2	610002
34012021	34012001	蓝色河马	21	70021				
34012022	34012001	蓝色河马	22	70022				
34012023	34012001	蓝色河马	23	70023				
34012024	34012001	蓝色河马	24	70024				
34012025	34012001	蓝色河马	25	70025				
34012026	34012001	蓝色河马	26	70026				
34012027	34012001	蓝色河马	27	70027				
34012028	34012001	蓝色河马	28	70028				
34012029	34012001	蓝色河马	29	70029				
34012030	34012001	蓝色河马	30	70030	9003	3		610003
34012031	34012001	蓝色河马	31	70031				
34012032	34012001	蓝色河马	32	70032				
